Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
51.171.4,False,True,746,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1835–50,1835,1850,Lacy pressed glass,H. 6 3/4 in. (17.1 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/746,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.43,False,True,747,American Decorative Arts,Bowl,Bowl,,,,,,,,,,,,,,,1835–40,1835,1840,Lacy pressed glass,Diam. 7 5/8 in. (19.4 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/747,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.59,False,True,748,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1835–50,1835,1850,Lacy pressed glass,H. 8 1/4 in. (21 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"Midwest ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/748,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.66,False,True,749,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,ca. 1840,1837,1840,Lacy pressed glass,Diam. 7 1/4 in. (18.4 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/749,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.67,False,True,750,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,ca. 1840,1837,1840,Lacy pressed glass,Diam. 6 1/4 in. (15.9 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Probably made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/750,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.68,False,False,751,American Decorative Arts,Bowl,Bowl,,,,,,,,,,,,,,,19th century,1800,1900,Lacy pressed glass,Diam. 6 1/2 in. (16.5 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/751,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.69,False,True,752,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1835–40,1835,1840,Lacy pressed glass,Diam. 6 1/2 in. (16.5 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Possibly made in,,,,United States,"Midwest ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/752,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.70,False,True,753,American Decorative Arts,Bowl,Bowl,,,,,,,,,,,,,,,1835–50,1835,1850,Lacy pressed glass,Diam. 6 1/2 in. (16.5 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/753,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.80,False,True,754,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–45,1830,1845,Lacy pressed glass,Diam. 6 3/8 in. (16.2 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/754,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.82,False,True,755,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,ca. 1830,1827,1830,Lacy pressed glass,Diam. 8 1/16 in. (20.5 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/755,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.140,False,True,756,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–45,1830,1845,Lacy pressed glass,H. 9 15/16 in. (25.2 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/756,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.141,False,True,757,American Decorative Arts,Bowl,Bowl,American,,,,,Manufacturer,Possibly,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1835–55,1835,1855,Pressed glass,H. 11 15/16 in. (30.3 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/757,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.142,False,True,758,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–45,1830,1845,Lacy pressed glass,Diam. 10 9/16 in. (26.8 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Possibly made in|Possibly made in,,,,United States|United States,"New England |Midwest ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/758,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.143,False,True,759,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–35,1830,1835,Lacy pressed glass,Diam. 9 1/2 in. (24.1 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/759,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.150,False,True,760,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1835–40,1835,1840,Lacy pressed glass,Diam. 9 5/16 in. (23.7 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/760,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.151,False,True,761,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–40,1830,1840,Lacy pressed glass,Diam. 11 in. (27.9 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/761,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.152,False,True,762,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–40,1830,1840,Lacy pressed glass,Diam. 9 1/2 in. (24.1 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/762,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.153,False,True,763,American Decorative Arts,Bowl,Bowl,,,,,,,,,,,,,,,ca. 1830,1827,1830,Lacy pressed glass,Diam. 12 1/16 in. (30.6 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/763,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.154,False,False,764,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,19th century,1800,1900,Lacy pressed glass,9 1/16 in. Diam. (23.0 cm Diam.),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/764,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.157,False,True,765,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1830–40,1830,1840,Lacy pressed glass,Diam. 7 in. (17.8 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/765,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.167,False,True,766,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,ca. 1835,1832,1835,Lacy pressed glass,Diam. 8 1/8 in. (20.6 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Probably made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/766,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.175,False,True,767,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1835–50,1835,1850,Lacy pressed glass,Diam. 9 3/8 in. (23.8 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/767,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.177,False,True,768,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1835–50,1835,1850,Lacy pressed glass,Diam. 8 13/16 in. (22.4 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,"New England ",,,,,,Glass,,http://www.metmuseum.org/art/collection/search/768,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.181,False,False,769,American Decorative Arts,Bowl,Bowl,,,,,,,,,,,,,,,19th century,1800,1900,Lacy pressed glass,H. 10 7/16 in. (26.5 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/769,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.188,False,True,770,American Decorative Arts,Bowl,Bowl,American or British,,,,,,,,,,,,,,ca. 1850,1847,1850,Lacy pressed glass,H. 3 3/4 in. (9.5 cm); Diam. 5 5/8 in. (14.3 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Possibly made in|Possibly made in,,,,United States|England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/770,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.189,False,True,771,American Decorative Arts,Bowl,Bowl,American or British,,,,,,,,,,,,,,ca. 1850,1847,1850,Lacy pressed glass,H. 3 3/4 in. (9.5 cm); Diam. 5 5/8 in. (14.3 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Possibly made in|Possibly made in,,,,United States|England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/771,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
68.21,False,False,772,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1895–1910,1895,1910,Blown and cut glass,H. 5 in. (12.7 cm); Diam. 12 15/16 in. (32.9 cm),"Gift of John C. Cattus, 1968",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/772,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.1,False,True,773,American Decorative Arts,Bowl,Bowl,,,,,,,,,,,,,,,ca. 1820,1817,1820,Burlwood,Diam. 11 1/2 in. (29.2 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/773,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.143,False,False,774,American Decorative Arts,Bowl,Bowl,Chinese,,,,,,,,,,,,,,1800–1900,1800,1900,Porcelain,H. 3 1/4 in. (8.3 cm); Diam. 7 13/16 in. (19.8 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/774,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.144,False,False,775,American Decorative Arts,Bowl,Bowl,Chinese,,,,,,,,,,,,,,1800–1900,1800,1900,Porcelain,H. 4 5/16 in. (11 cm); Diam. 11 5/16 in. (28.7 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/775,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.145,False,True,776,American Decorative Arts,Bowl,Bowl,Chinese,,,,,,,,,,,,,,1736–95,1736,1795,Porcelain,H. 3 in. (7.6 cm); Diam. 6 1/8 in. (15.6 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/776,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
"1980.502.4a, b",False,False,777,American Decorative Arts,Bowl,Bowl,American,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown glass,H. 3 1/2 in. (8.9 cm); Diam. 4 1/2 in. (11.4 cm),"Gift of Henry G. Schiff, 1980",Possibly made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/777,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
X.407,False,False,778,American Decorative Arts,Bowl,Dough Bowl,American,,,,,,,,,,,,,,19th century,1800,1900,Tulip poplar,3 3/8 x 9 3/4 x 19 1/4 in. (8.6 x 24.8 x 48.9 cm),Museum Accession,,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/778,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.539,False,True,779,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,,Adams and Company,,,"Adams and Company ",,,"9999      ",1870–80,1870,1880,Pressed yellow glass,H. 4 1/2 in. (11.4 cm); Diam. 8 3/4 in. (22.2 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/779,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.554,False,True,780,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,,Adams and Company,,,"Adams and Company ",,,"9999      ",1870–90,1870,1890,Pressed yellow glass,H. 3 1/8 in. (7.9 cm); Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/780,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
48.15,False,True,781,American Decorative Arts,Bowl,Punch Bowl,American,,,,,Maker,,Adrian Bancker,1703–1772,,"Bancker, Adrian",,"1703      ","1772      ",ca. 1750,1747,1750,Silver,"Overall: 4 x 8 9/16 in. (10.2 x 21.7 cm); 25 oz. 5 dwt. (785.8 g)
Foot: Diam. 4 3/16 in. (10.6 cm)","Bequest of Emily Burrall Hatton, 1942",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/781,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
24.105,False,True,783,American Decorative Arts,Two-handled bowl,Two-handled bowl,American,,,,,Maker,,Jacob Boelen,ca. 1657–1729,,"Boelen, Jacob",American,"1657      ","1729      ",1675–1700,1675,1700,Silver,"Overall: 3 3/8 x 8 1/8 in. (8.6 x 20.6 cm); 8 oz. 15 dwt. (272.8 g)
Lip: Diam. 5 1/2 in. (14 cm)
Foot: Diam. 3 11/16 in. (9.4 cm)","Gift of Margaret S. Remsen, 1924",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/783,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.362,False,True,784,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,Possibly,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1880–88,1880,1888,Blown glass with applied threaded decoration,H. 4 1/4 in. (10.8 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Possibly made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/784,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.367,False,False,785,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,Possibly,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1880–88,1880,1888,Blown amber glass with applied threaded decoration,H. 4 1/4 in. (10.8 cm); Diam. 7 3/4 in. (19.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/785,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1980.465,False,True,786,American Decorative Arts,Bowl,Bowl,American,,,,,Manufacturer,Manufactured by,New England Glass Company,"American, East Cambridge, Massachusetts, 1818–1888",,"New England Glass Company ",,"1818      ","1888      ",ca. 1840,1837,1840,Pressed glass,Diam. 6 1/4 in. (15.9 cm),"Gift of Ronald Bourgeault, 1980",Possibly made in|Possibly made in,East Cambridge|Sandwich,,,United States|United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/786,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.123,False,True,787,American Decorative Arts,Bowl,Punch Bowl,American,,,,,Maker,,Ephraim Brasher,"American, baptized 1744–1810",,"Brasher, Ephraim",American,"1744      ","1810      ",1785–1800,1785,1800,Silver,"Overall: H. 3 5/8 in. (9.2 cm); Diam. 7 7/8 in. (20 cm); 17 oz. 14 dwt. (550.2 g)
Base: Diam. 4 11/16 in. (11.9 cm)","Bequest of Alphonso T. Clearwater, 1933",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/787,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1987.26,False,True,788,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,,Ceramic Art Company,"American (Trenton, New Jersey), 1889–1896",,"Ceramic Art Company ",,"1889      ","1896      ",ca. 1897,1894,1897,"Porcelain, overglaze enamel decoration",H. 3 in. (7.6 cm); Diam. 7 13/16 in. (19.8 cm),"Friends of the American Wing Fund, 1987",Made in,Trenton,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/788,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.671,False,True,789,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,Possibly,"Challinor, Taylor and Company",1866–1891,,"Challinor, Taylor and Company ",,"1866      ","1891      ",1870–90,1870,1890,Pressed purple marble glass,H. 1 3/4 in. (4.4 cm); Diam. 4 in. (10.2 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Tarentum,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/789,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.692,False,True,790,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,Probably,"Challinor, Taylor and Company",1866–1891,,"Challinor, Taylor and Company ",,"1866      ","1891      ",1870–85,1870,1885,Pressed purple marble glass,H. 4 1/2 in. (11.4 cm); Diam. 9 3/4 in. (24.8 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Probably made in,Tarentum,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/790,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
83.2.129,False,False,791,American Decorative Arts,Bowl,Bowl,British,,,,,Maker,,W. T. Copeland and Sons,1847–present,,Copeland and Sons W. T.,,"1847      ","2002      ",1870–1900,1870,1900,Porcelain,H. 3 5/8 in. (9.2 cm); Diam. 6 in. (15.2 cm),"Gift of William H. Huntington, 1883",Made in,,,,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/791,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.144,False,True,792,American Decorative Arts,Bowl,Bowl,,,,,,Maker,Possibly,Cristalleries de Saint-Louis,,,"Cristalleries, de Saint-Louis ",,,"9999      ",1835–50,1835,1850,Lacy pressed glass,Diam. 9 3/16 in. (23.3 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Probably made in,,,,France,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/792,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1984.218.6,False,True,793,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,,"Dalzell, Gilmore and Leighton",1885–1898,,"Dalzell, Gilmore and Leighton ",,"1885      ","1898      ",1889–90,1886,1890,Blown-molded Onyx glass,H. 1 7/8 in. (4.8 cm); Diam. 4 3/8 in. (11.1 cm),"Friends of the American Wing Fund, 1984",Made in,Findlay,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/793,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1985.19.4,False,True,794,American Decorative Arts,Bowl,Bowl,American,,,,,Maker,,"Dalzell, Gilmore and Leighton",1885–1898,,"Dalzell, Gilmore and Leighton ",,"1885      ","1898      ",1885–93,1885,1893,Pressed glass,H. 3 in. (7.6 cm); Diam. 6 in. (15.2 cm),"Friends of the American Wing Fund, 1985",Made in,Findlay,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/794,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.124,False,True,795,American Decorative Arts,Bowl,Punch Bowl,American,,,,,Maker|Maker,or possibly retailer,Eoff and Phyfe|Baldwin & Co.,active ca. 1844–49|1842–60,,Eoff and Phyfe|Baldwin & Co.,,"1841      |1842      ","1850      |1860      ",ca. 1846,1844,1850,Silver,"Overall: H. 5 3/16 in. (13.2 cm); Diam. 6 3/16 in. (15.7 cm); 12 oz. 6 dwt. (383.2 g)
Foot: 3 1/2 x 3 1/2 in. (8.9 x 8.9 cm)","Bequest of Alphonso T. Clearwater, 1933",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/795,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
